date,deleted,id,url,text
2022-05-28,TRUE,1530699755344494593,https://web.archive.org/web/20220528235727/https://twitter.com/JosephNSanberg/status/1530699755344494593,It’s fascinating that the people demanding Medicare For All are considered radical instead of the private insurance CEOs and elected officials who uphold a system where this is normal.    #MedicareForAll  https://twitter.com/KayeSteinsapir/status/1530212192083095552
2022-05-28,TRUE,1530561672875630592,https://web.archive.org/web/20220528144857/https://twitter.com/JosephNSanberg/status/1530561672875630592,The difference between a social media influencer and a real life leader is having to make actual decisions with high stakes and accountability for the results.  We need more real life leaders in politics.  We sure have plenty of social media influencers.
2022-05-25,TRUE,1529546966975123456,https://web.archive.org/web/20220525193709/https://twitter.com/JosephNSanberg/status/1529546966975123456,Joe Manchin is a liar.  His actions show he’s willing to let kids die from mass shootings in order to save the filibuster. https://twitter.com/alizaslav/status/1529233007294414849
2022-05-25,TRUE,1529542222814879744,https://web.archive.org/web/20220525191754/https://twitter.com/JosephNSanberg/status/1529542222814879744,You are not fit to serve you absolute scum of the earth. https://twitter.com/alizaslav/status/1529233007294414849
2022-05-25,TRUE,1529521957187686400,https://web.archive.org/web/20220525175742/https://twitter.com/JosephNSanberg/status/1529521957187686400,"Bonus content from  $APRN  press release:  ""Blue Apron is now part of Blue365, a platform with millions of active users that offers premier health and wellness discounts to eligible BCBS [Blue Cross Blue Shield] members."""
2022-05-25,TRUE,1529519452118691840,https://web.archive.org/web/20220525174830/https://twitter.com/JosephNSanberg/status/1529519452118691840,"Another highlight from  $APRN  press release out just now:  ""Blue Apron is registering its highest Average Order Value ever with Average Revenue per Customer sustaining above $320""  2/2  Source: https://investors.blueapron.com/press-releases/2022/05-25-2022-174505812"
2022-05-25,TRUE,1529519263241109504,https://web.archive.org/web/20220525174648/https://twitter.com/JosephNSanberg/status/1529519263241109504,"Highlights from  $APRN  press release out just now:  ""The company is adding two new strategic partnerships with Blue Cross Blue Shield and Planet Fitness""  ""The company continues to expect to grow customers sequentially in Q2""  1/2"
2022-05-24,TRUE,1529213643421667328,https://web.archive.org/web/20220524213158/https://twitter.com/JosephNSanberg/status/1529213643421667328,"I believe God answers prayers that are connected to action.  God Who loves us all doesn't want us to pray passively.  Surely, God Who loves us all wants us to reform our society and actually protect our kids from gun violence.  How many more kids will die from guns until we act?"
2022-05-24,TRUE,1529169322840444928,https://web.archive.org/web/20220524183651/https://twitter.com/JosephNSanberg/status/1529169322840444928,No trash talk here.  Larry Bird is one of the greatest of all time.  And so is Magic Johnson.    It’s also true that Magic Johnson won 2 more titles than Larry Bird did.
2022-05-24,TRUE,1529165670042128386,https://web.archive.org/web/20220524182142/https://twitter.com/JosephNSanberg/status/1529165670042128386,Magic Johnson — 5 NBA Titles  Larry Bird — 3 NBA Titles  Thanks also for amplifying the slide that shows how  $APRN  is often more affordable than the grocery story.
2022-05-23,TRUE,1528806091156361216,https://web.archive.org/web/20220523183255/https://twitter.com/JosephNSanberg/status/1528806091156361216,Turns out it's often more affordable -- a lot more affordable -- for a family to eat with  $APRN  than use the grocery store.  Source: Slide 22 of  https://investors.blueapron.com/~/media/Files/B/BlueApron-IR/reports-and-presentations/blue-apron-investor-day-2022-slide-presentation_0.pdf  pic.twitter.com/hGUBtQ2IYn
2022-05-23,TRUE,1528805048402075648,https://web.archive.org/web/20220523182916/https://twitter.com/JosephNSanberg/status/1528805048402075648,"I'm not sure your statements are supported by analysis.   For example, at  $APRN 's investor day, management shared analysis about how it's often more affordable for a family to use a meal kit than to go to the grocery store.  Here is the link:  https://investors.blueapron.com/~/media/Files/B/BlueApron-IR/reports-and-presentations/blue-apron-investor-day-2022-slide-presentation_0.pdf"
2022-05-23,TRUE,1528802886032904192,https://web.archive.org/web/20220523182016/https://twitter.com/JosephNSanberg/status/1528802886032904192,What do you think would happen if  $APRN  does in fact hit the targets in their publicly disclosed strategic plan? https://investors.blueapron.com/press-releases/2022/05-11-2022-142010663
2022-05-23,TRUE,1528802300415750144,https://web.archive.org/web/20220523181758/https://twitter.com/JosephNSanberg/status/1528802300415750144,How does the fact that  $APRN  has no debt maturities until 2027 factor into your thinking?
2022-05-23,TRUE,1528799219753967616,https://web.archive.org/web/20220523180556/https://twitter.com/JosephNSanberg/status/1528799219753967616,I believe it’s worth your time to review the plan  $APRN  publicly shared: https://investors.blueapron.com/press-releases/2022/05-11-2022-142010663
2022-05-23,TRUE,1528798688817995776,https://web.archive.org/web/20220523180322/https://twitter.com/JosephNSanberg/status/1528798688817995776,Wonder what would happen if more investors actually read this plan  $APRN  shared: https://investors.blueapron.com/press-releases/2022/05-11-2022-142010663
2022-05-21,TRUE,1528087183814541317,https://web.archive.org/web/20220521185604/https://twitter.com/JosephNSanberg/status/1528087183814541317,#RaiseTheWage  https://twitter.com/ninaturner/status/1528076441505738752
2022-05-21,TRUE,1527818211932225540,https://web.archive.org/web/20220521010730/https://twitter.com/JosephNSanberg/status/1527818211932225540,"There’s absolutely no good reason why a nurse, teacher or firefighter should pay a higher tax rate than a billionaire.  It’s time to fix our broken tax system that allows the ultra wealthy to pay next to nothing while working people shoulder the burden. https://www.businessinsider.com/26-billionaires-paid-fraction-in-taxes-average-american-owes-2022-5"
2022-05-20,TRUE,1527679678739148801,https://web.archive.org/web/20220520155713/https://twitter.com/JosephNSanberg/status/1527679678739148801,👏 👏 👏 👏 👏 https://twitter.com/Redistrict/status/1527677794607587335
